tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
1490,1789626379607000,-0.093452454,-0.599006414,-0.144569397,0.023845101,1,-66.172019958,0.977493525,-49.912769318,0,27.383333333,0.000000000,0.000000000,1,0,0,1,0,1
1491,1789626379624000,-0.088737488,-0.599006534,-0.121307373,0.023735052,1,-66.141632080,0.977493525,-50.325096130,0,27.400000000,0.000000000,0.000000000,1,0,0,1,0,1
1492,1789626379641000,-0.082130432,-0.599006534,-0.088668823,0.033300571,1,-66.111190796,0.977493525,-50.737651825,0,27.416666667,0.000000000,0.000000000,1,0,0,1,0,1
1493,1789626379659000,-0.082160950,-0.599006593,-0.088668823,0.000030518,1,-66.080696106,0.977493525,-51.150440216,0,27.433333333,0.000000000,0.000000000,1,0,0,1,0,1
1494,1789626379674000,-0.081008911,-0.599006057,-0.122001648,0.033352725,1,-66.050148010,0.977493525,-51.563461304,0,27.450000000,0.000000000,0.000000000,1,0,0,1,0,1
1495,1789626379690000,-0.079879761,-0.599006176,-0.155342102,0.033359569,1,-66.019546509,0.977493525,-51.976707458,0,27.466666667,0.000000000,0.000000000,1,0,0,1,0,1
1496,1789626379708000,-0.078720093,-0.599006176,-0.188686371,0.033364430,1,-65.988899231,0.977493525,-52.390186310,0,27.483333333,0.000000000,0.000000000,1,0,0,1,0,1
1497,1789626379725000,-0.077568054,-0.599006176,-0.222026825,0.033360351,1,-65.958198547,0.977493525,-52.803897858,0,27.500000000,0.000000000,0.000000000,1,0,0,1,0,1
1498,1789626379741000,-0.076416016,-0.599006414,-0.255367279,0.033360351,1,-65.927436829,0.977493525,-53.217838287,0,27.516666667,0.000000000,0.000000000,1,0,0,1,0,1
1499,1789626379758000,-0.075263977,-0.599006176,-0.288707733,0.033360351,1,-65.896629333,0.977493525,-53.632007599,0,27.533333333,0.000000000,0.000000000,1,0,0,1,0,1
1500,1789626379774000,-0.074134827,-0.599006116,-0.322044373,0.033355758,1,-65.865760803,0.977493465,-54.046405792,0,27.550000000,0.000000000,0.000000000,1,0,0,1,0,1
1501,1789626379790000,-0.072990417,-0.599006236,-0.355384827,0.033360090,1,-65.834838867,0.977493465,-54.461032867,0,27.566666667,0.000000000,0.000000000,1,0,0,1,0,1
1502,1789626379807000,-0.071853638,-0.599006176,-0.388721466,0.033356018,1,-65.803855896,0.977493465,-54.875885010,0,27.583333333,0.000000000,0.000000000,1,0,0,1,0,1
