tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
152,-0.000001907,-0.599963307,2.623718262,1,1,1,0.000000000,0.000000000,0.000000000,7.379149914,0,0.000000000,0.000000000,0.000000000
153,0.000000000,-0.599965692,2.624435425,1,1,1,0.000000000,0.000000000,0.000000000,7.422179699,0,0.000000000,0.000000000,0.000000000
154,0.000000000,-0.599967957,2.625152588,1,1,1,0.000000000,0.000000000,0.000000000,7.465209484,0,0.000000000,0.000000000,0.000000000
155,-0.000001907,-0.599970341,2.625869751,1,1,1,0.000000000,0.000000000,0.000000000,7.508239269,0,0.000000000,0.000000000,0.000000000
156,-0.000001907,-0.599972725,2.626586914,1,1,1,0.000000000,0.000000000,0.000000000,7.551269054,0,0.000000000,0.000000000,0.000000000
157,-0.000001907,-0.599974990,2.627304077,1,1,1,0.000000000,0.000000000,0.000000000,7.594298840,0,0.000000000,0.000000000,0.000000000
158,0.000000000,-0.599977374,2.628021240,1,1,1,0.000000000,0.000000000,0.000000000,7.637328625,0,0.000000000,0.000000000,0.000000000
159,-0.000001907,-0.599979639,2.628723145,1,1,1,0.000000000,0.000000000,0.000000000,7.680358410,0,0.000000000,0.000000000,0.000000000
160,-0.000001907,-0.599982023,2.629440308,1,1,1,0.000000000,0.000000000,0.000000000,7.722472668,0,0.000000000,0.000000000,0.000000000
161,-0.000001907,-0.599984288,2.630157471,1,1,1,0.000000000,0.000000000,0.000000000,7.765502453,0,0.000000000,0.000000000,0.000000000
162,-0.000001907,-0.599986672,2.630859375,1,1,1,0.000000000,0.000000000,0.000000000,7.807616711,0,0.000000000,0.000000000,0.000000000
163,0.000000000,-0.599988937,2.631561279,1,1,1,0.000000000,0.000000000,0.000000000,7.850646496,0,0.000000000,0.000000000,0.000000000
164,0.000000000,-0.599991322,2.632278442,1,1,1,0.000000000,0.000000000,0.000000000,7.892760754,0,0.000000000,0.000000000,0.000000000
165,-0.000001907,-0.599993587,2.632980347,1,1,1,0.000000000,0.000000000,0.000000000,7.935790539,0,0.000000000,0.000000000,0.000000000
166,-0.000001907,-0.599995852,2.633682251,1,1,1,0.000000000,0.000000000,0.000000000,7.977904797,0,0.000000000,0.000000000,0.000000000
167,-0.000001907,-0.599998236,2.634384155,1,1,1,0.000000000,0.000000000,0.000000000,8.020019531,0,0.000000000,0.000000000,0.000000000
168,-0.000001907,-0.600000501,2.635086060,1,1,1,0.000000000,0.000000000,0.000000000,8.062133789,0,0.000000000,0.000000000,0.000000000
169,0.000000000,-0.600002766,2.635787964,1,1,1,0.000000000,0.000000000,0.000000000,8.104248047,0,0.000000000,0.000000000,0.000000000
170,0.000000000,-0.600005150,2.636489868,1,1,1,0.000000000,0.000000000,0.000000000,8.146362305,0,0.000000000,0.000000000,0.000000000
171,-0.000001907,-0.600007415,2.637191772,1,1,1,0.000000000,0.000000000,0.000000000,8.188476563,0,0.000000000,0.000000000,0.000000000
172,-0.000001907,-0.600009561,2.637878418,1,1,1,0.000000000,0.000000000,0.000000000,8.230590820,0,0.000000000,0.000000000,0.000000000
173,-0.000001907,-0.600011945,2.638580322,1,1,1,0.000000000,0.000000000,0.000000000,8.271789551,0,0.000000000,0.000000000,0.000000000
174,-0.000001907,-0.600014210,2.639282227,1,1,1,0.000000000,0.000000000,0.000000000,8.313903809,0,0.000000000,0.000000000,0.000000000
175,0.000000000,-0.600016475,2.639968872,1,1,1,0.000000000,0.000000000,0.000000000,8.356018066,0,0.000000000,0.000000000,0.000000000
176,0.000000000,-0.600018740,2.640655518,1,1,1,0.000000000,0.000000000,0.000000000,8.397216797,0,0.000000000,0.000000000,0.000000000
177,0.000000000,-0.600021005,2.641357422,1,1,1,0.000000000,0.000000000,0.000000000,8.438415527,0,0.000000000,0.000000000,0.000000000
178,0.000000000,-0.600023270,2.642044067,1,1,1,0.000000000,0.000000000,0.000000000,8.480529785,0,0.000000000,0.000000000,0.000000000
