tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
75,1,1,-0.011009216,-0.599768877,2.564529419,0.000823990,0.064514160,0.064514160,3.821410418,0
76,1,1,-0.011009216,-0.599771738,2.565353394,0.000823980,0.065338135,0.065338135,3.870849371,0
77,1,1,-0.011009216,-0.599774718,2.566162109,0.000808721,0.066146851,0.066146851,3.920287848,0
78,1,1,-0.011011124,-0.599775195,2.567001343,0.000839236,0.066970825,0.066970825,3.968810797,0
79,1,1,-0.011011124,-0.599780440,2.567794800,0.000793474,0.067779541,0.067779541,4.018249035,0
80,1,1,-0.011011124,-0.599783182,2.568603516,0.000808720,0.068588257,0.068588257,4.066772461,0
81,1,1,-0.011011124,-0.599785805,2.569412231,0.000808720,0.069396973,0.069396973,4.115295410,0
82,1,1,-0.011011124,-0.599788547,2.570220947,0.000808720,0.070205688,0.070205688,4.163818359,0
83,1,1,-0.011011124,-0.599791288,2.571029663,0.000808720,0.071014404,0.071014404,4.212341309,0
84,1,1,-0.011011124,-0.599793911,2.571838379,0.000808720,0.071823120,0.071823120,4.260864258,0
85,1,1,-0.011011124,-0.599796534,2.572647095,0.000808720,0.072631836,0.072631836,4.309387207,0
86,1,1,-0.011011124,-0.599799395,2.573455811,0.000808721,0.073440552,0.073440552,4.357910156,0
87,1,1,-0.011011124,-0.599801898,2.574264526,0.000808720,0.074249268,0.074249268,4.406433105,0
88,1,1,-0.011011124,-0.599801898,2.575057983,0.000793457,0.075042725,0.075042725,4.454956055,0
89,1,1,-0.011011124,-0.599807143,2.575866699,0.000808733,0.075851440,0.075851440,4.502563000,0
90,1,1,-0.011011124,-0.599809647,2.576660156,0.000793461,0.076644897,0.076644897,4.551086426,0
91,1,1,-0.011011124,-0.599812269,2.577453613,0.000793461,0.077438354,0.077438354,4.598693371,0
92,1,1,-0.011011124,-0.599814773,2.578262329,0.000808720,0.078247070,0.078247070,4.646300793,0
93,1,1,-0.011011124,-0.599817395,2.579055786,0.000793461,0.079040527,0.079040527,4.694823742,0
94,1,1,-0.011011124,-0.599819899,2.579849243,0.000793461,0.079833984,0.079833984,4.742431164,0
95,1,1,-0.011013031,-0.599822402,2.580642700,0.000793463,0.080627441,0.080627441,4.790038586,0
96,1,1,-0.011013031,-0.599825025,2.581436157,0.000793461,0.081420898,0.081420898,4.837646008,0
97,1,1,-0.011013031,-0.599827528,2.582214355,0.000778202,0.082199097,0.082199097,4.885253429,0
98,1,1,-0.011013031,-0.599830031,2.583007813,0.000793461,0.082992554,0.082992554,4.931945324,0
99,1,1,-0.011013031,-0.599832654,2.583801270,0.000793461,0.083786011,0.083786011,4.979552746,0
