tick,support,on_floor,local_x,local_y,local_z,slip_m,bus_write_m,package_write_m,platform_speed,dual_contact
324,1,1,-0.201000214,-0.599660873,1.545104980,0.032745361,0.231414795,0.231414795,13.851927757,1
325,1,1,-0.200342178,-0.599662423,1.512329102,0.032782484,0.231948853,0.231948853,13.884886742,1
326,1,1,-0.199340820,-0.599767566,1.479537964,0.032806590,0.232498169,0.232498169,13.916930199,0
327,1,1,-0.199207306,-0.599769115,1.446731567,0.032806668,0.233032227,0.233032227,13.949889183,0
328,1,1,-0.199180603,-0.599771023,1.413909912,0.032821666,0.233566284,0.233566284,13.981932640,0
329,1,1,-0.199159622,-0.599772811,1.381088257,0.032821663,0.234100342,0.234100342,14.013976097,0
330,1,1,-0.199150085,-0.599774480,1.348281860,0.032806396,0.234634399,0.234634399,14.046019554,0
331,1,1,-0.199134827,-0.599776149,1.315475464,0.032806400,0.235168457,0.235168457,14.078063011,0
332,1,1,-0.199117661,-0.599777997,1.282684326,0.032791141,0.235702515,0.235702515,14.110106468,0
333,1,1,-0.197689056,-0.599779844,1.249893188,0.032822244,0.236236572,0.236236572,14.142149925,0
334,1,1,-0.196039200,-0.599781513,1.217102051,0.032832615,0.236770630,0.236770630,14.174193382,0
335,1,1,-0.194385529,-0.599783301,1.184310913,0.032832809,0.237304688,0.237304688,14.206236839,0
336,1,1,-0.192735672,-0.599784970,1.151519775,0.032832615,0.237838745,0.237838745,14.238280296,0
337,1,1,-0.191083908,-0.599786758,1.118713379,0.032847952,0.238357544,0.238357544,14.270323753,0
338,1,1,-0.189432144,-0.599788666,1.085922241,0.032832712,0.238891602,0.238891602,14.301451683,0
339,1,1,-0.187780380,-0.599790275,1.053131104,0.032832712,0.239425659,0.239425659,14.333495140,0
340,1,1,-0.186134338,-0.599791884,1.020309448,0.032862905,0.239944458,0.239944458,14.365538597,0
341,1,1,-0.184484482,-0.599793673,0.987518311,0.032832615,0.240478516,0.240478516,14.396666527,0
342,1,1,-0.182838440,-0.599795282,0.954711914,0.032847665,0.240997314,0.240997314,14.428709984,0
343,1,1,-0.181192398,-0.599797130,0.921905518,0.032847665,0.241516113,0.241516113,14.459837914,0
344,1,1,-0.179546356,-0.599798858,0.889129639,0.032817185,0.242050171,0.242050171,14.490965843,0
345,1,1,-0.177898407,-0.599800587,0.856323242,0.032847762,0.242568970,0.242568970,14.523009300,0
346,1,1,-0.176254272,-0.599802136,0.823516846,0.032847568,0.243087769,0.243087769,14.554137230,0
347,1,1,-0.174608231,-0.599803805,0.790710449,0.032847665,0.243606567,0.243606567,14.585265160,0
