tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
5321,1789625024486000,0.171173096,-0.600833237,1.000970840,0.001779574,1,-33.843826294,0.977207303,87.528274536,2736,91.200000000,91.166666667,0.333083153,1,0,1,0,0,1
5322,1789625024503000,0.165618896,-0.600028992,1.033788681,0.033294242,1,-34.173072815,0.977206349,87.477897644,2737,91.233333333,91.183333333,0.333078235,1,0,1,0,0,1
5323,1789625024520000,0.159011841,-0.600033522,1.067283630,0.034140371,1,-34.502822876,0.977204740,87.426361084,2737,91.233333333,91.200000000,0.333753079,1,0,1,0,0,1
5324,1789625024537000,0.153495789,-0.600027084,1.100116730,0.033293232,1,-34.832572937,0.977203131,87.374832153,2738,91.266666667,91.216666667,0.333751887,1,0,0,1,0,1
5325,1789625024553000,0.146903992,-0.600031316,1.133600235,0.034126192,1,-35.162807465,0.977200806,87.322128296,2738,91.266666667,91.233333333,0.334413707,1,0,0,1,0,1
5326,1789625024570000,0.141395569,-0.600025594,1.166431427,0.033290088,1,-35.493041992,0.977198482,87.269416809,2739,91.300000000,91.250000000,0.334414929,1,0,0,1,0,1
5327,1789625024587000,0.134826660,-0.600029230,1.199924469,0.034131136,1,-35.823753357,0.977195382,87.215515137,2739,91.300000000,91.266666667,0.335075200,1,0,0,1,0,1
5328,1789625024604000,0.129364014,-0.600023031,1.232770920,0.033297595,1,-36.154464722,0.977192283,87.161605835,2740,91.333333333,91.283333333,0.335076451,1,0,0,1,0,1
5329,1789625024620000,0.122802734,-0.600026369,1.266260147,0.034125924,1,-36.485633850,0.977188110,87.106468201,2740,91.333333333,91.300000000,0.335727781,1,0,0,1,0,1
5330,1789625024637000,0.117378235,-0.600019693,1.299110413,0.033295125,1,-36.816802979,0.977183938,87.051330566,2741,91.366666667,91.316666667,0.335727781,1,0,0,1,0,1
5331,1789625024653000,0.110832214,-0.600022793,1.332595825,0.034119248,1,-37.148418427,0.977178693,86.994918823,2741,91.366666667,91.333333333,0.336379379,1,0,0,1,0,1
5332,1789625024670000,0.105438232,-0.600016117,1.365455627,0.033299573,1,-37.480033875,0.977173388,86.938499451,2742,91.400000000,91.350000000,0.336380661,1,0,0,1,0,1
