tick,utc_us,local_x,local_y,local_z,slip_m,bus_support,bus_x,bus_y,bus_z,snapshots_received,source_s,playback_s,bus_write_m,inside_hull,cargo_contact,cargo_contact_previous_three,slip_eligible,push_active,cargo_history_complete
15783,1789626281587000,0.087913513,-0.596145630,1.426105499,0.033598024,1,-61.355468750,0.945191145,-74.403167725,7966,265.566666667,265.533333333,0.401588231,1,0,0,1,0,1
15784,1789626281603000,0.094131470,-0.595704079,1.393257141,0.033434600,1,-61.169307709,0.944915295,-74.759010315,7967,265.600000000,265.550000000,0.401596755,1,0,0,1,0,1
15785,1789626281620000,0.091125488,-0.596701622,1.359943390,0.033463966,1,-60.975349426,0.944946408,-75.110153198,7967,265.600000000,265.566666667,0.401149780,1,0,0,1,0,1
15786,1789626281637000,0.097755432,-0.596308708,1.327167511,0.033442020,1,-60.781394958,0.944977522,-75.461296082,7968,265.633333333,265.583333333,0.401147932,1,0,0,1,0,1
15787,1789626281653000,0.095367432,-0.597242355,1.293930054,0.033336207,1,-60.579864502,0.945279598,-75.807647705,7968,265.633333333,265.600000000,0.400716931,1,0,0,1,0,1
15788,1789626281670000,0.102424622,-0.596884727,1.261238098,0.033446908,1,-60.378337860,0.945581675,-76.153999329,7969,265.666666667,265.616666667,0.400715023,1,0,0,1,0,1
15789,1789626281686000,0.100624084,-0.597732544,1.228092194,0.033205599,1,-60.169410706,0.946101248,-76.495429993,7969,265.666666667,265.633333333,0.400282055,1,0,0,1,0,1
15790,1789626281703000,0.108215332,-0.597413063,1.195503235,0.033462953,1,-59.960487366,0.946620822,-76.836860657,7970,265.700000000,265.650000000,0.400280058,1,0,0,1,0,1
15791,1789626281720000,0.107025146,-0.598161697,1.162456512,0.033076622,1,-59.744308472,0.947295189,-77.173217773,7970,265.700000000,265.666666667,0.399837315,1,0,0,1,0,1
15792,1789626281736000,0.115119934,-0.597847462,1.129981995,0.033469670,1,-59.528129578,0.947969496,-77.509582520,7971,265.733333333,265.683333333,0.399843723,1,0,0,1,0,1
15793,1789626281753000,0.114486694,-0.598495960,1.097023010,0.032971445,1,-59.304821014,0.948734045,-77.840705872,7971,265.733333333,265.700000000,0.399387002,1,0,0,1,0,1
15794,1789626281771000,0.123123169,-0.598190784,1.064682007,0.033475697,1,-59.081512451,0.949498534,-78.171829224,7972,265.766666667,265.716666667,0.399387002,1,0,0,1,0,1
15795,1789626281786000,0.123092651,-0.598744392,1.031852722,0.032833967,1,-58.851181030,0.950291693,-78.497543335,7972,265.766666667,265.733333333,0.398927152,1,0,0,1,0,1
15796,1789626281803000,0.132369995,-0.598439217,0.999671936,0.033492763,1,-58.620853424,0.951084852,-78.823257446,7973,265.800000000,265.750000000,0.398924947,1,0,0,1,0,1
15797,1789626281819000,0.132965088,-0.598907948,0.966976166,0.032704543,1,-58.383594513,0.951851964,-79.143371582,7973,265.800000000,265.766666667,0.398453802,1,0,0,1,0,1
15798,1789626281836000,0.142967224,-0.598598480,0.935005188,0.033500478,1,-58.146335602,0.952619016,-79.463493347,7974,265.833333333,265.783333333,0.398459941,1,0,0,1,0,1
15799,1789626281853000,0.144279480,-0.598994255,0.902500153,0.032533921,1,-57.902236938,0.953314304,-79.777801514,7974,265.833333333,265.800000000,0.397962630,1,0,0,1,0,1
15800,1789626281870000,0.155166626,-0.598678589,0.870800018,0.033519071,1,-57.658142090,0.954009533,-80.092117310,7975,265.866666667,265.816666667,0.397966325,1,0,0,1,0,1
